CNES,COMPETEN,CODUFMUN,COD_CEP,NATUREZA,VINC_SUS,TP_UNID,SERAP02P,SERAP02T,year
0015415,201101,410690,80060195,Publica,1,05,1,0,2011
0015423,201101,410690,80420011,Publica,1,05,1,0,2011
0015458,201101,410690,80020110,Publica,1,36,1,0,2011
0015466,201101,410690,80010120,Publica,1,04,1,0,2011
0015504,201101,410690,80430180,Privada,0,39,0,0,2011
0015512,201101,410690,80030240,Privada,0,39,0,0,2011
0015520,201101,410690,81050000,Publica,1,04,1,0,2011
0015539,201101,410690,80050432,Privada,1,36,1,0,2011
0015547,201101,410690,80530010,Privada,0,05,1,0,2011
0015555,201101,410690,82010330,Privada,1,04,1,0,2011
0015563,201101,410690,80250060,Publica,1,07,1,0,2011
0015571,201101,410690,80220000,Publica,1,07,1,0,2011
0015601,201101,410690,81305000,Publica,1,05,1,0,2011
0015628,201101,410690,80730201,Privada,1,39,0,0,2011
0015644,201101,410690,81520060,Publica,1,07,1,0,2011
0015652,201101,410690,80610250,Privada,1,39,0,0,2011
0015679,201101,410690,80240160,Privada,1,39,0,0,2011
0015695,201101,410690,80250080,Publica,1,36,1,0,2011
0015709,201101,410690,80410220,Privada,1,39,0,0,2011
0015717,201101,410690,80010100,Privada,0,07,1,0,2011
0015733,201101,410690,80030460,Privada,1,36,1,0,2011
0015776,201101,410690,80050350,Privada,1,36,0,1,2011
0015806,201101,410690,80430050,Privada,1,07,1,0,2011
0015830,201101,410690,80250000,Privada,1,39,0,0,2011
0015849,201101,410690,80320090,Privada,1,39,0,0,2011
0015857,201101,410690,81330000,Privada,0,39,0,0,2011
0015865,201101,410690,80730460,Privada,1,39,0,0,2011
0015873,201101,410690,80010180,Publica,1,04,0,1,2011
0015881,201101,410690,80010180,Privada,0,39,0,0,2011
0015903,201101,410690,80020010,Privada,1,39,0,0,2011
0015911,201101,410690,81050090,Privada,1,36,0,1,2011
0015938,201101,410690,80045305,Privada,1,39,0,0,2011
0015970,201101,410690,80035090,Publica,1,36,1,0,2011
0015989,201101,410690,81305000,Privada,1,39,0,0,2011
0015997,201101,410690,80010010,Privada,1,39,0,0,2011
0016004,201101,410690,80010918,Privada,0,39,0,0,2011
0016020,201101,410690,80020320,Privada,1,39,0,0,2011
0016039,201101,410690,80020910,Privada,1,39,0,0,2011
0016047,201101,410690,80020916,Privada,1,39,0,0,2011
0016055,201101,410690,80060906,Privada,1,39,0,0,2011
0016063,201101,410690,80430180,Privada,1,39,0,0,2011
0016098,201101,410690,80250210,Privada,1,39,0,0,2011
0016101,201101,410690,80220000,Privada,1,39,0,0,2011
0016128,201101,410690,80250020,Privada,1,39,0,0,2011
0016136,201101,410690,80240210,Privada,1,39,0,0,2011
0016179,201101,410690,80810040,Privada,1,39,0,0,2011
0016195,201101,410690,80240010,Privada,1,39,0,0,2011
0016217,201101,410690,82200300,Privada,1,36,1,0,2011
0016268,201101,410690,81670210,Privada,1,70,1,0,2011
0016292,201101,410690,81610010,Privada,1,07,1,0,2011
0016306,201101,410690,80230060,Privada,1,39,0,0,2011
0016314,201101,410690,82110270,Publica,1,36,1,0,2011
0016330,201101,410690,80310420,Privada,1,39,0,0,2011
0016357,201101,410690,80020000,Privada,1,39,0,0,2011
0016365,201101,410690,80520000,Publica,1,07,1,0,2011
0016403,201101,410690,80810120,Publica,1,36,1,0,2011
0016438,201101,410690,80250030,Privada,0,36,1,0,2011
0016446,201101,410690,80040130,Privada,1,39,0,0,2011
0016500,201101,410690,80250070,Privada,1,36,0,1,2011
0016543,201101,410690,80810120,Privada,1,39,0,0,2011
0016586,201101,410690,80230150,Publica,1,39,0,0,2011
0017396,201101,410690,82510000,Publica,1,15,1,0,2011
0017450,201101,410690,82820000,Publica,1,02,1,0,2011
2360438,201101,410690,81580140,Publica,0,02,1,0,2011
2360764,201101,410690,80430210,Publica,0,39,0,0,2011
2360772,201101,410690,80020310,Privada,0,39,0,0,2011
2360780,201101,410690,80050350,Privada,0,39,0,0,2011
2360802,201101,410690,80030001,Privada,0,39,0,0,2011
2360810,201101,410690,80050350,Privada,0,39,0,0,2011
2360829,201101,410690,80045305,Privada,0,39,0,0,2011
2361159,201101,410690,80510240,Privada,0,39,0,0,2011
2361175,201101,410690,80530060,Privada,0,39,0,0,2011
2384299,201101,410690,80060900,Publica,1,05,1,0,2011
2384302,201101,410690,80010100,Privada,0,39,0,0,2011
2439034,201101,410690,80230150,Publica,0,02,1,0,2011
2439069,201101,410690,80520530,Privada,1,39,0,0,2011
2439093,201101,410690,80520250,Privada,1,39,0,0,2011
2439115,201101,410690,81880000,Publica,0,02,1,0,2011
2639432,201101,410690,80240510,Publica,1,70,1,0,2011
2639572,201101,410690,80230080,Publica,1,02,1,0,2011
2639610,201101,410690,80215030,Publica,1,36,1,0,2011
2639637,201101,410690,80020926,Privada,1,39,0,0,2011
2639653,201101,410690,80220350,Publica,1,39,0,0,2011
2639661,201101,410690,80240240,Privada,1,39,0,0,2011
2639688,201101,410690,80420011,Privada,1,39,0,0,2011
2639718,201101,410690,80420180,Privada,0,39,0,0,2011
2639726,201101,410690,81530310,Publica,0,02,1,0,2011
2639734,201101,410690,82810170,Publica,0,02,1,0,2011
2639742,201101,410690,80230000,Privada,1,39,0,0,2011
2639750,201101,410690,80410210,Privada,1,39,0,0,2011
2639807,201101,410690,80430140,Privada,1,22,1,0,2011
2639815,201101,410690,81030200,Privada,1,39,0,0,2011
2639823,201101,410690,80020010,Privada,1,39,0,0,2011
2639831,201101,410690,80410060,Privada,1,39,0,0,2011
2639882,201101,410690,80250190,Privada,1,39,0,0,2011
2639890,201101,410690,80430180,Privada,1,39,0,0,2011
2639920,201101,410690,80420180,Publica,1,39,0,0,2011
2639939,201101,410690,80010160,Privada,0,39,0,0,2011
2640066,201101,410690,80240160,Privada,1,39,0,0,2011
2640082,201101,410690,80230150,Publica,0,02,1,0,2011
2640112,201101,410690,80310230,Publica,0,02,1,0,2011
2640120,201101,410690,80020280,Privada,1,39,0,0,2011
2640139,201101,410690,80250190,Privada,1,39,0,0,2011
2640155,201101,410690,80240220,Privada,0,39,0,0,2011
2640163,201101,410690,80010100,Privada,0,39,0,0,2011
2640198,201101,410690,80420011,Privada,0,39,0,0,2011
2640201,201101,410690,80010100,Privada,0,39,0,0,2011
2640228,201101,410690,81150050,Privada,1,39,0,0,2011
2640236,201101,410690,81650020,Privada,0,39,0,0,2011
2640244,201101,410690,80250190,Publica,1,07,1,0,2011
2715880,201101,410690,80035000,Privada,1,39,0,0,2011
2753235,201101,410690,80730420,Privada,1,39,0,0,2011
2774925,201101,410690,80210170,Publica,1,36,1,0,2011
2779757,201101,410690,80010030,Privada,1,39,1,0,2011
2795949,201101,410690,80530000,Publica,1,39,0,0,2011
2795957,201101,410690,80045145,Publica,1,69,1,0,2011
2795973,201101,410690,80530000,Publica,1,39,0,0,2011
3000893,201101,410690,80045130,Privada,0,39,0,0,2011
3039048,201101,410690,80045155,Privada,0,39,0,0,2011
3039064,201101,410690,80010200,Privada,0,39,0,0,2011
3041948,201101,410690,80040340,Privada,0,39,0,0,2011
3046494,201101,410690,80320090,Privada,0,39,0,0,2011
3046540,201101,410690,80240240,Privada,0,39,0,0,2011
3046605,201101,410690,80420130,Privada,0,39,0,0,2011
3046737,201101,410690,80420080,Privada,0,39,0,0,2011
3046761,201101,410690,80810120,Publica,0,39,0,0,2011
3048705,201101,410690,80240340,Privada,0,39,0,0,2011
3048756,201101,410690,80020000,Privada,0,39,0,0,2011
3048772,201101,410690,80520250,Privada,0,39,0,0,2011
3048799,201101,410690,80250120,Privada,0,39,0,0,2011
3051560,201101,410690,80810040,Privada,0,39,0,0,2011
3052397,201101,410690,80035130,Privada,0,39,0,0,2011
3052818,201101,410690,80610260,Privada,1,36,0,1,2011
3053113,201101,410690,80020926,Privada,0,39,0,0,2011
3056295,201101,410690,80040130,Privada,0,39,0,0,2011
3059200,201101,410690,80220100,Privada,0,07,1,0,2011
3063194,201101,410690,80230080,Privada,0,39,0,0,2011
3063216,201101,410690,80320320,Privada,0,07,0,1,2011
3069850,201101,410690,80045340,Privada,0,39,0,0,2011
3075486,201101,410690,80610310,Privada,0,39,0,0,2011
3075516,201101,410690,80420010,Publica,1,05,1,0,2011
3080099,201101,410690,80810120,Privada,0,39,0,0,2011
3081354,201101,410690,80060160,Privada,0,39,0,0,2011
3082385,201101,410690,80420010,Privada,0,39,0,0,2011
3083551,201101,410690,80030000,Privada,0,39,0,0,2011
3084973,201101,410690,80060010,Privada,0,39,0,0,2011
3085244,201101,410690,80240290,Privada,0,39,0,0,2011
3085260,201101,410690,80030470,Privada,0,39,0,0,2011
3085279,201101,410690,80410110,Privada,0,39,0,0,2011
3085961,201101,410690,80045335,Privada,0,62,1,0,2011
3087093,201101,410690,80520250,Privada,0,39,0,0,2011
3087131,201101,410690,80010050,Privada,0,39,0,0,2011
3087697,201101,410690,80420160,Privada,0,39,0,0,2011
3087751,201101,410690,80410240,Privada,0,39,0,0,2011
3088065,201101,410690,80420010,Privada,0,39,0,0,2011
3088510,201101,410690,81910080,Privada,0,39,0,0,2011
3089088,201101,410690,81050110,Privada,0,39,0,0,2011
3089215,201101,410690,80420000,Privada,0,39,0,0,2011
3089363,201101,410690,80420210,Privada,0,39,0,0,2011
3089665,201101,410690,80620250,Privada,0,39,0,0,2011
3090221,201101,410690,80610360,Privada,0,39,0,0,2011
3090965,201101,410690,80240000,Privada,0,39,0,0,2011
3091082,201101,410690,80240130,Privada,0,39,0,0,2011
3094774,201101,410690,80250180,Privada,0,39,0,0,2011
3097803,201101,410690,81050001,Privada,0,39,0,0,2011
3097862,201101,410690,81530001,Privada,0,39,0,0,2011
3099628,201101,410690,80420160,Privada,0,39,0,0,2011
3099768,201101,410690,81240000,Privada,0,39,0,0,2011
3100057,201101,410690,80060160,Privada,0,39,0,0,2011
3100898,201101,410690,82510170,Privada,0,39,0,0,2011
3100901,201101,410690,81530300,Privada,0,39,0,0,2011
3101517,201101,410690,80240210,Privada,0,39,0,0,2011
3101568,201101,410690,80420000,Privada,0,39,0,0,2011
3101983,201101,410690,80620000,Privada,0,39,0,0,2011
3102017,201101,410690,80045130,Privada,0,39,0,0,2011
3102343,201101,410690,80410180,Privada,0,39,0,0,2011
3102386,201101,410690,81150050,Privada,0,39,0,0,2011
3102432,201101,410690,80240040,Privada,0,39,0,0,2011
3102610,201101,410690,80060110,Privada,0,39,0,0,2011
3102688,201101,410690,80540180,Privada,0,39,0,0,2011
3102726,201101,410690,80520250,Privada,0,39,0,0,2011
3102866,201101,410690,80045125,Privada,0,39,0,0,2011
3105954,201101,410690,80250150,Privada,0,39,0,0,2011
3106098,201101,410690,80010030,Privada,0,39,0,0,2011
3106438,201101,410690,80060160,Privada,0,39,0,0,2011
3106470,201101,410690,80010030,Privada,0,39,0,0,2011
3106705,201101,410690,81670000,Privada,0,39,0,0,2011
3109453,201101,410690,80730000,Privada,0,39,0,0,2011
3110222,201101,410690,80250180,Privada,0,39,0,0,2011
3110486,201101,410690,80250000,Privada,0,39,0,0,2011
3110648,201101,410690,80250190,Privada,0,39,0,0,2011
3111261,201101,410690,80250190,Privada,0,39,0,0,2011
3111350,201101,410690,80240280,Privada,0,39,0,0,2011
3112632,201101,410690,82530190,Privada,0,39,0,0,2011
3112810,201101,410690,81330000,Privada,0,39,0,0,2011
3112829,201101,410690,80610260,Privada,0,39,0,0,2011
3112993,201101,410690,80045200,Privada,0,39,0,0,2011
3113027,201101,410690,80240000,Privada,0,39,0,0,2011
3113078,201101,410690,80010030,Privada,0,39,0,0,2011
3113248,201101,410690,80010110,Privada,0,39,0,0,2011
3114600,201101,410690,80730000,Privada,0,39,0,0,2011
3114678,201101,410690,80730000,Privada,0,39,0,0,2011
3117081,201101,410690,80030260,Privada,0,39,0,0,2011
3119203,201101,410690,80010030,Privada,0,39,0,0,2011
3119262,201101,410690,80420130,Privada,0,39,0,0,2011
3121402,201101,410690,80620090,Privada,0,39,0,0,2011
3121488,201101,410690,80230150,Privada,0,39,0,0,2011
3123235,201101,410690,80010020,Privada,0,39,0,0,2011
3123669,201101,410690,80010030,Privada,0,39,0,0,2011
3124932,201101,410690,81650330,Privada,0,39,0,0,2011
3125092,201101,410690,80030150,Privada,0,39,0,0,2011
3125688,201101,410690,80230080,Privada,0,39,0,0,2011
3126048,201101,410690,80045125,Privada,0,39,0,0,2011
3126595,201101,410690,80010030,Privada,0,39,0,0,2011
3126706,201101,410690,82530190,Privada,0,39,0,0,2011
3126722,201101,410690,80420090,Privada,0,39,0,0,2011
3126730,201101,410690,80010913,Privada,0,39,0,0,2011
3127109,201101,410690,80240021,Privada,0,07,0,1,2011
3128369,201101,410690,80620060,Privada,0,39,0,0,2011
3129926,201101,410690,80045125,Privada,0,39,0,0,2011
3130622,201101,410690,80230150,Privada,0,39,0,0,2011
3131912,201101,410690,81530000,Privada,0,04,1,0,2011
3134008,201101,410690,80420210,Privada,0,39,0,0,2011
3135586,201101,410690,80510090,Privada,0,39,0,0,2011
3136000,201101,410690,80240020,Privada,0,39,0,0,2011
3136698,201101,410690,82010190,Privada,0,39,0,0,2011
3138321,201101,410690,81150130,Privada,0,39,0,0,2011
3141195,201101,410690,80420000,Privada,0,39,0,0,2011
3145379,201101,410690,80250070,Privada,0,39,0,0,2011
3145514,201101,410690,80420010,Privada,0,39,0,0,2011
3146332,201101,410690,82520060,Privada,0,39,0,0,2011
3148157,201101,410690,80040120,Privada,0,39,0,0,2011
3148874,201101,410690,80250160,Privada,0,39,0,0,2011
3149870,201101,410690,80020928,Privada,0,39,0,0,2011
3149919,201101,410690,80250190,Privada,0,39,0,0,2011
3152154,201101,410690,81200240,Privada,0,39,0,0,2011
3152642,201101,410690,80420210,Privada,0,39,0,0,2011
3153886,201101,410690,80010910,Privada,0,39,0,0,2011
3157318,201101,410690,82590100,Privada,0,39,0,0,2011
3157334,201101,410690,80010100,Privada,0,39,0,0,2011
3158780,201101,410690,80520000,Privada,0,39,0,0,2011
3166090,201101,410690,80230150,Privada,0,39,0,0,2011
3171248,201101,410690,80220001,Privada,0,39,0,0,2011
3176789,201101,410690,80430220,Privada,0,39,0,0,2011
3176878,201101,410690,80240220,Privada,0,39,0,0,2011
3182754,201101,410690,80620360,Privada,0,39,0,0,2011
3184269,201101,410690,80610150,Privada,0,39,0,0,2011
3185249,201101,410690,80510330,Privada,0,39,0,0,2011
3185842,201101,410690,80230000,Privada,0,39,0,0,2011
3191885,201101,410690,80240130,Privada,0,39,0,0,2011
3193721,201101,410690,80620220,Privada,0,39,0,0,2011
3194450,201101,410690,80250070,Privada,0,39,0,0,2011
3197387,201101,410690,80240021,Privada,0,62,1,0,2011
3199819,201101,410690,80410200,Privada,0,39,0,0,2011
3201384,201101,410690,80030440,Privada,0,39,0,0,2011
3201929,201101,410690,80040140,Privada,0,39,0,0,2011
3204871,201101,410690,80040455,Privada,0,39,0,0,2011
3206165,201101,410690,80420090,Privada,0,39,0,0,2011
3206548,201101,410690,80730070,Publica,0,04,1,0,2011
3208443,201101,410690,81670000,Privada,0,39,0,0,2011
3212394,201101,410690,80320330,Privada,0,39,0,0,2011
3222438,201101,410690,80220051,Privada,0,39,0,0,2011
3225526,201101,410690,80730330,Privada,0,39,0,0,2011
3226476,201101,410690,80020908,Privada,0,39,0,0,2011
3230910,201101,410690,80730360,Privada,0,39,0,0,2011
3231313,201101,410690,80730000,Privada,0,39,0,0,2011
3232441,201101,410690,80240220,Privada,0,39,0,0,2011
3234428,201101,410690,80730150,Privada,0,39,0,0,2011
3234509,201101,410690,81070000,Privada,0,39,0,0,2011
3239578,201101,410690,80240220,Privada,0,39,0,0,2011
3240002,201101,410690,80610260,Privada,0,39,0,0,2011
3242765,201101,410690,80020905,Privada,0,39,0,0,2011
3243052,201101,410690,80250190,Privada,0,39,0,0,2011
3245888,201101,410690,80010030,Privada,0,39,0,0,2011
3247236,201101,410690,80540000,Privada,0,39,0,0,2011
3248070,201101,410690,80510340,Privada,0,39,0,0,2011
3248097,201101,410690,80020916,Privada,0,39,0,0,2011
3251527,201101,410690,82410150,Privada,0,39,0,0,2011
3251721,201101,410690,80620150,Privada,0,39,0,0,2011
3255174,201101,410690,82530230,Privada,0,39,0,0,2011
3258696,201101,410690,81130150,Publica,1,70,1,0,2011
3260593,201101,410690,80730070,Privada,0,39,0,0,2011
3282910,201101,410690,80240530,Publica,1,36,1,0,2011
3282929,201101,410690,80420160,Publica,1,36,1,0,2011
3282961,201101,410690,82400300,Publica,1,36,1,0,2011
3283356,201101,410690,82840100,Publica,1,36,1,0,2011
3292223,201101,410690,80250210,Privada,0,39,0,0,2011
3294447,201101,410690,80030060,Publica,1,36,1,0,2011
3294501,201101,410690,80030060,Publica,1,36,1,0,2011
3295621,201101,410690,80040140,Publica,1,36,1,0,2011
3304132,201101,410690,82520760,Publica,1,36,1,0,2011
3308715,201101,410690,82530200,Publica,1,36,1,0,2011
3316408,201101,410690,82520740,Publica,1,36,1,0,2011
3317250,201101,410690,80010160,Privada,0,39,0,0,2011
3321959,201101,410690,80530050,Publica,1,36,1,0,2011
3321983,201101,410690,80510160,Publica,1,36,1,0,2011
3335887,201101,410690,81870010,Publica,1,70,1,0,2011
3339645,201101,410690,80240000,Privada,0,39,0,0,2011
3356272,201101,410690,80430210,Privada,0,39,0,0,2011
3376850,201101,410690,80060160,Privada,0,39,0,0,2011
3379248,201101,410690,81510040,Publica,1,70,1,0,2011
3387046,201101,410690,80240000,Privada,0,39,0,0,2011
3419584,201101,410690,80060140,Privada,0,39,0,0,2011
3433757,201101,410690,80020080,Privada,0,39,0,0,2011
3436179,201101,410690,80730000,Privada,0,39,0,0,2011
3438899,201101,410690,80520500,Privada,0,39,0,0,2011
3479161,201101,410690,80045125,Privada,0,39,0,0,2011
3479196,201101,410690,82510060,Privada,0,39,0,0,2011
3479218,201101,410690,80250120,Privada,0,39,0,0,2011
3512215,201101,410690,82200530,Privada,0,39,0,0,2011
3512223,201101,410690,80010900,Privada,0,39,0,0,2011
3512266,201101,410690,80730070,Privada,0,39,0,0,2011
3512290,201101,410690,82025160,Privada,0,39,0,0,2011
3512304,201101,410690,80030070,Privada,0,39,0,0,2011
3512312,201101,410690,82810350,Privada,0,39,0,0,2011
3512320,201101,410690,80240220,Privada,0,39,0,0,2011
3512339,201101,410690,81650200,Privada,0,39,0,0,2011
3521788,201101,410690,80420020,Publica,0,05,1,0,2011
3590291,201101,410690,80810120,Privada,0,39,0,0,2011
3595374,201101,410690,80810120,Privada,0,39,0,0,2011
3604888,201101,410690,80010030,Privada,0,36,1,0,2011
3630552,201101,410690,80045125,Privada,0,39,0,0,2011
3631362,201101,410690,81770000,Privada,0,22,1,0,2011
3648982,201101,410690,82810000,Privada,0,39,0,0,2011
3658686,201101,410690,80610260,Privada,0,39,0,0,2011
3711048,201101,410690,80230110,Privada,0,04,1,0,2011
3721108,201101,410690,82530190,Privada,0,39,0,0,2011
3722333,201101,410690,81030200,Privada,0,39,0,0,2011
3789446,201101,410690,80520250,Privada,0,39,0,0,2011
3806960,201101,410690,80230150,Privada,0,39,0,0,2011
3815196,201101,410690,80060160,Privada,1,39,0,0,2011
3823962,201101,410690,80440020,Privada,0,39,0,0,2011
3830179,201101,410690,80230150,Privada,0,22,1,0,2011
3837920,201101,410690,81210310,Privada,0,39,0,0,2011
3847144,201101,410690,80740200,Publica,1,36,1,0,2011
3847179,201101,410690,81730150,Publica,1,36,1,0,2011
3847187,201101,410690,81150140,Publica,1,36,1,0,2011
3858014,201101,410690,80510340,Privada,0,22,1,0,2011
3861473,201101,410690,81320000,Privada,0,39,0,0,2011
3861481,201101,410690,80420160,Privada,0,39,0,0,2011
3861546,201101,410690,80620060,Privada,0,39,0,0,2011
3861554,201101,410690,81650020,Privada,0,39,0,0,2011
3873994,201101,410690,80030000,Privada,0,39,0,0,2011
3895343,201101,410690,81220210,Publica,1,36,1,0,2011
3905489,201101,410690,80250210,Privada,0,39,0,0,2011
3924300,201101,410690,80020040,Privada,0,39,0,0,2011
3926508,201101,410690,80240220,Privada,0,39,0,0,2011
3950905,201101,410690,81530020,Privada,0,39,0,0,2011
3950913,201101,410690,80250220,Privada,0,39,0,0,2011
3950980,201101,410690,80320300,Privada,0,39,0,0,2011
3951006,201101,410690,81570001,Privada,0,39,0,0,2011
3951278,201101,410690,81310060,Privada,0,05,1,0,2011
3967867,201101,410690,80020040,Privada,1,36,1,0,2011
3971465,201101,410690,80810040,Privada,0,04,1,0,2011
3980375,201101,410690,80240340,Privada,0,22,1,0,2011
3981541,201101,410690,80320290,Publica,1,36,1,0,2011
3984583,201101,410690,82540060,Publica,1,36,1,0,2011
5006627,201101,410690,80020926,Privada,0,22,1,0,2011
5011191,201101,410690,80510020,Privada,0,39,0,0,2011
5011213,201101,410690,80060160,Privada,0,39,0,0,2011
5011221,201101,410690,80420160,Privada,0,39,0,0,2011
5011248,201101,410690,80320320,Privada,0,39,0,0,2011
5014808,201101,410690,80050410,Publica,1,36,1,0,2011
5025958,201101,410690,80240021,Privada,0,39,0,0,2011
5028132,201101,410690,80240240,Privada,0,39,0,0,2011
5029848,201101,410690,80240120,Privada,0,39,0,0,2011
5034442,201101,410690,80410240,Privada,0,39,0,0,2011
5064554,201101,410690,82510901,Outra,0,05,1,0,2011
